xnm,ynm,frame,locprecnm,phot,bg,LLrel,PSFxnm,numberInGroup,sitenumbers,layer
36241.88,57356.8,8034,6.677638,1542.415,60.9849224090576,-0.5300405,117.0753,2,423,1
34874.7,53987.66,8035,10.37952,556.9246,31.0623435974121,-0.6643344,103.0671,1,385,1
36576.93,50113.84,8035,10.3444,755.9803,32.0455284118652,-0.5945705,121.1393,1,0,1
29908.31,51993.32,8036,8.782992,823.0903,63.7465858459473,-0.551975,100.8398,2,31,1
33315.69,57289.47,8036,2.46992,7184.406,134.7555809021,-0.7947461,108.7755,4,347,1
33966.27,55847.03,8036,4.236644,2856.546,92.2425975799561,-0.6731005,110.8444,3,359,1
35600.01,45384.16,8036,6.874156,1531.615,61.5425224304199,-0.6285189,117.3924,2,0,1
36156.38,50683.51,8036,9.111693,770.4122,31.5351963043213,-0.7464297,111.5133,1,286,1
38353.18,56345.1,8036,11.09878,809.0654,28.7195892333984,-0.7448642,134.8922,1,0,1
25666.6,49186.67,8037,7.323865,2015.824,92.847354888916,-0.6516888,135.3728,3,0,1
30583.23,54759.61,8037,3.461895,5151.812,106.617301940918,-0.8213819,122.828,3,111,1
31883.8,41909.3,8037,12.11347,868.4501,52.431453704834,-0.5823163,141.6465,2,0,1
37313.71,50772.55,8037,18.03241,352.5894,30.252742767334,-0.5702304,119.6668,1,321,1
38931.59,55925.17,8037,10.76299,1201.779,61.3392791748047,-0.5376784,138.7687,2,0,1
41014.88,52147.35,8037,14.35114,458.5727,27.6472873687744,-0.5188133,120.0568,1,0,1
36075.05,44889.8,8038,4.00082,4059.106,94.3633422851563,-0.7502351,122.962,3,0,1
24999.03,47394.26,8039,4.60104,3984.484,116.527156829834,-0.6483846,131.4763,3,0,1
27420.32,45569.18,8039,9.761413,1508.638,116.158115386963,-0.5527553,137.1233,4,0,1
32183.15,41327.93,8039,6.232957,2316.771,112.332664489746,-0.6828332,123.5688,4,0,1
35134.7,48156.23,8039,2.789905,6108.653,106.560070037842,-0.5921361,113.0381,3,186,1
27591.07,47864.64,8040,7.499708,1420.726,36.8873901367188,-0.5311646,130.8941,1,0,1
28732.32,49704.21,8040,22.13667,269.9088,26.4684944152832,-0.6641126,122.0744,1,0,1
28840.68,50399.57,8040,20.81783,247.1238,27.8082733154297,-0.8876624,110.4357,1,0,1
31987.47,44968.85,8040,12.8447,671.433,31.2828884124756,-0.5288684,133.3622,1,0,1
32535.54,57290.87,8040,15.05878,342.3784,29.2037181854248,-0.6109684,104.6002,1,154,1
37097.83,51722.95,8040,10.7033,979.4734,59.1706199645996,-0.5364377,127.3443,2,313,1
37322.48,50788.04,8040,6.029857,1872.129,66.202693939209,-0.5713109,117.5709,2,321,1
39599.09,49864.03,8040,18.54804,330.9605,27.6839923858643,-0.4911397,120.0126,1,0,1
30374.42,48060.16,8041,11.47686,640.1815,27.1503772735596,-0.6840141,123.0098,1,2,1
31263.63,58475.11,8041,5.267386,2393.232,65.4977912902832,-0.6349204,120.9749,2,0,1
33166.02,59003.15,8041,5.313434,1907.802,38.7270698547363,-0.8868937,116.1118,1,0,1
28296.05,43566.22,8042,21.61454,303.7938,27.2548675537109,-0.6984807,127.3487,1,0,1
31038.01,59360.05,8042,2.897899,6233.915,106.948425292969,-0.7360223,117.6283,3,0,1
33247.94,58765.91,8042,5.93557,2772.089,95.616340637207,-0.6071501,134.8483,3,0,1
35036.8,60221.24,8042,5.812639,2330.393,61.0847396850586,-0.4715756,130.6987,2,0,1
27948.64,56382.2,8043,8.137958,1615.451,81.8128910064697,-0.539305,131.0668,3,0,1
30609.45,58530.41,8043,8.677769,1089.504,62.3803195953369,-0.6771648,115.9213,2,0,1
32019.12,44953.09,8043,12.43634,714.3792,29.0813026428223,-0.6245475,136.602,1,0,1
32371.61,56387.29,8043,9.711936,834.421,32.5354995727539,-0.7681955,121.6236,1,0,1
35553.99,53145.39,8043,6.073372,1690.582,64.4053516387939,-0.5834786,112.6288,2,275,1
35655.52,42961.01,8043,16.06075,347.0872,30.2164421081543,-0.8238807,109.5275,1,0,1
25998.93,50504.13,8044,24.48776,98.77618,29.8125267028809,-0.6391346,70.60709,1,0,1
32447.04,48416.24,8044,5.820566,1673.444,61.8659534454346,-0.7404122,109.7609,2,79,1
32656.46,41317.03,8044,24.00336,269.1366,23.5826110839844,-0.5554423,131.7748,1,0,1
36268.41,46559.17,8044,7.635783,1380.115,56.7412815093994,-0.5611418,121.2421,2,195,1
37247.7,55015.76,8044,14.63792,921.8018,84.751989364624,-0.6220077,141.243,3,444,1
28338.6,51586.94,8045,16.44329,399.2845,29.1171245574951,-0.4027511,121.1804,1,0,1
30370.69,48067.04,8045,6.671302,1257.575,34.0163612365723,-0.7435392,113.1456,1,2,1
31196.53,56535.05,8045,14.28351,389.92,29.1010417938232,-0.56162,108.3064,1,0,1
34938.68,44437.4,8045,21.22646,330.9418,28.1763553619385,-0.6533781,130.8791,1,0,1
35130.63,49850.13,8045,5.401702,2330.552,63.9134845733643,-0.6388149,122.9901,2,259,1
35150.61,48166.25,8045,18.5843,285.7065,30.5733413696289,-0.6922876,108.5407,1,186,1
36141.15,45323.48,8045,3.371558,5354.21,125.910507202148,-0.6082123,119.674,4,0,1
38007.95,54976.16,8045,5.020525,2670.786,86.8751907348633,-0.6531124,119.5526,3,463,1
28750.67,49691.99,8046,18.44367,280.6955,29.6168403625488,-0.4876195,107.5379,1,0,1
30363.85,44775.61,8046,23.92283,346.2336,26.5913124084473,-0.8323671,146.6369,1,0,1
32193.7,41328.82,8046,4.391725,3862.736,119.141864776611,-0.6433631,124.6808,4,0,1
34928.52,44472.84,8046,9.851943,820.8018,38.313648223877,-0.7918953,118.359,1,0,1
36302.33,49240.27,8046,10.35093,600.8334,30.693733215332,-0.6525608,107.5546,1,289,1
37320.05,50786.24,8046,5.532846,2054.182,63.7511520385742,-0.653349,116.9346,2,321,1
28864.29,50408.03,8047,14.04372,487.592,28.0483169555664,-0.5764365,121.9228,1,0,1
32516.13,52207.87,8047,13.79222,611.8278,33.511100769043,-0.526642,131.5773,1,81,1
27434.27,45572.43,8048,13.64472,516.8303,31.6198387145996,-0.4781885,120.4979,1,0,1
32293.37,53072.42,8048,18.87474,347.6611,32.0788459777832,-0.5934336,120.9792,1,76,1
37010.47,53361.61,8048,6.856797,1497.194,31.2877254486084,-0.5573696,128.784,1,0,1
24138.95,50619.43,8049,9.567899,693.0693,28.2653465270996,-0.6737614,111.2678,1,0,1
36255.33,57370.67,8049,20.82958,218.5635,30.0265522003174,-0.4195044,101.1642,1,423,1
29690.78,52426.75,8050,16.42782,405.0754,60.8372364044189,-0.6654992,105.1989,2,0,1
30571.14,42806.41,8050,17.06204,367.5887,29.7410507202148,-0.5552245,118.2992,1,0,1
30585.22,51935.43,8050,10.20609,695.1724,30.3155555725098,-0.7073295,115.6162,1,0,1
30814.33,55012.29,8050,7.78348,1485.695,33.5431213378906,-0.8252293,139.9694,1,117,1
31037.39,59363.63,8050,5.072064,2565.337,60.69704246521,-0.6042636,123.1365,2,0,1
32380.02,57058.59,8050,21.25985,300.0076,31.7623443603516,-0.7664019,121.0909,1,0,1
32651.47,52669.07,8050,14.82253,398.7346,30.3471145629883,-0.5536276,111.6646,1,84,1
37322.96,50792.35,8050,10.30094,603.8702,31.056468963623,-0.7145106,107.2581,1,321,1
25677.55,49231.78,8051,16.70007,474.7255,28.8519496917725,-0.6942073,134.7734,1,0,1
28303.93,43562.08,8051,9.809131,984.5098,54.3764209747314,-0.5939996,122.2439,2,0,1
28785.71,56861.96,8051,4.028891,4034.894,98.6391410827637,-0.4549538,122.3731,3,0,1
29737.97,57330.28,8051,12.55491,541.0491,29.1672534942627,-0.7103211,118.2299,1,0,1
31035.44,54495.21,8051,1.981184,15234.3,388.492033004761,-0.7987487,117.6196,11,120,1
34375.22,51024.3,8051,18.85628,237.5672,28.5535507202148,-0.6250694,100.1465,1,239,1
36076.77,42858.8,8051,7.179703,1187.003,30.0875282287598,-0.6193492,118.3943,1,0,1
24557.93,44583.46,8052,21.33179,295.4807,25.5249042510986,-0.8444176,126.0878,1,0,1
36157.74,45307.1,8052,21.81517,144.4788,28.9073753356934,-0.5833982,82.90444,1,0,1
36208.29,52076,8052,8.724426,1111.125,62.8715229034424,-0.6790904,116.9247,2,285,1
28736.46,49706.95,8053,12.49297,514.4361,30.2936058044434,-0.7020656,113.7585,1,0,1
30112.02,48313.3,8053,4.364749,2741.043,70.5459518432617,-0.8504666,112.0973,2,0,1
32398.63,58725.39,8053,4.160692,3092.888,61.2549591064453,-0.7880851,117.3906,2,0,1
36187.48,45353.48,8053,21.02409,142.4978,27.3416786193848,-0.8689974,80.45407,1,0,1
39596.6,49866.89,8053,22.79922,328.1341,28.89111328125,-0.6560938,135.784,1,0,1
26050.11,50457.48,8054,21.20189,348.7964,54.2972221374512,-0.5214708,116.8039,2,0,1
31907.83,50861.34,8054,19.12662,336.7804,60.1797637939453,-0.5998723,101.2079,2,66,1
34538.13,50495.25,8054,8.571065,952.2186,33.6649589538574,-0.719578,118.3279,1,244,1
35046.86,44259.37,8054,8.266897,2349.833,119.850944519043,-0.7375347,148.4503,4,0,1
35139.67,49872.6,8054,17.24229,464.3724,30.4974708557129,-0.7192274,134.591,1,259,1
35550.3,53143.93,8054,18.08059,398.6359,29.3340721130371,-0.8365844,128.9859,1,275,1
28124.85,45749.58,8055,2.616446,8876.315,136.305587768555,-0.7034273,127.7148,4,0,1
29007.3,42922.54,8055,6.803479,1682.473,57.074878692627,-0.5878106,125.5026,2,0,1
29715.39,52447.04,8055,23.84788,335.5966,28.2230587005615,-0.6107897,142.1714,1,0,1
31011.17,59357.04,8055,10.37236,941.9937,58.2398223876953,-0.6776998,123.2171,2,0,1
32842.06,50011.51,8055,23.58728,158.3873,29.4965229034424,-0.5265797,92.11094,1,89,1
37097.16,43998.28,8055,21.58239,185.022,26.6810855865479,-0.4388874,96.94833,1,0,1
37180.21,49953.25,8055,12.88312,570.3486,29.9709892272949,-0.5864528,123.3367,1,315,1
25014.08,47430.9,8056,21.64073,333.6724,30.4621562957764,-0.7391844,130.958,1,0,1
29681.98,57253.79,8056,10.26795,1223.637,53.9771881103516,-0.4757587,146.6228,2,0,1
33320.52,57274.11,8056,8.500798,876.7715,30.5805358886719,-0.701516,114.1498,1,347,1
34463.07,52918.73,8056,23.83602,95.70414,29.875732421875,-0.538812,69.2925,1,243,1
30441.03,54279.73,8057,14.41831,641.3817,29.4126491546631,-0.6746627,142.5196,1,109,1
37135.36,51819.5,8057,20.78121,321.3727,27.6829662322998,-0.6320029,127.5005,1,313,1
38001.79,54993.07,8057,6.11558,1496.206,33.1527633666992,-0.7106188,116.4466,1,463,1
25265.41,50337.21,8058,4.384444,3156.758,68.4859008789063,-0.7121677,122.4049,2,0,1
28747.28,49703.79,8058,13.77056,544.8647,28.0072689056396,-0.7192914,127.7843,1,0,1
31912.69,50876.82,8058,19.21352,260.0173,28.9705181121826,-0.5390134,106.416,1,66,1
37283.97,50786.04,8058,18.56729,416.398,27.0239429473877,-0.5761485,136.6841,1,321,1
24541.79,44576.67,8059,10.69275,588.6994,28.4815044403076,-0.6280001,110.4533,1,0,1
31025.98,59361.26,8059,4.744022,2612.9,61.5338726043701,-0.5172148,117.8039,2,0,1
35705.02,57070.99,8059,21.17203,169.6221,28.8952789306641,-0.4469948,89.28745,1,411,1
36068.68,44901.5,8059,4.337343,3442.473,100.044212341309,-0.8617136,123.3676,3,0,1
36596.75,58084.69,8059,18.91534,255.5079,29.9015502929688,-0.5094911,103.6371,1,434,1
25655.96,49190.67,8060,13.06359,719.5444,28.3887500762939,-0.7678212,142.5909,1,0,1
30106.6,48301.62,8060,19.70063,313.2303,27.1184234619141,-0.5431942,121.8399,1,0,1
31229.25,56537.08,8060,12.95062,366.4439,30.6505012512207,-0.3829343,96.52994,1,0,1
26300.1,44567.57,8061,3.974852,4235.757,94.4794292449951,-0.6254409,125.597,3,0,1
32447.79,48409.21,8061,7.073551,1234.23,31.192720413208,-0.8052171,118.8853,1,79,1
33979.96,55770,8061,14.32532,337.607,29.8841609954834,-0.7247609,99.51604,1,359,1
26024.66,50449.7,8062,16.3713,300.9131,29.419677734375,-0.624896,103.1587,1,0,1
28740.94,49698.84,8062,4.280155,2716.291,62.3095760345459,-0.7682667,110.5963,2,0,1
33551.07,49902.55,8062,23.99802,146.7206,27.7182636260986,-0.8199695,90.51147,1,0,1
37229.36,54989.09,8062,16.4174,610.856,57.1887664794922,-0.6640501,132.1629,2,444,1
28350.43,51570.94,8063,13.55905,607.6219,30.3829936981201,-0.5469914,131.9996,1,0,1
31706.82,45833.92,8063,11.68834,518.8308,60.6073017120361,-0.735503,95.0973,2,0,1
33967.21,55839.87,8063,9.732724,920.5835,93.9886112213135,-0.4977867,105.9648,3,359,1
39557.82,49879.41,8063,21.71328,298.986,28.2593555450439,-0.6059113,125.6657,1,0,1
25678.11,49183.46,8064,19.10924,464.942,27.3286876678467,-0.7365356,147.4126,1,0,1
29008.01,42911.13,8064,12.85267,560.1403,29.5369815826416,-0.5516897,122.2685,1,0,1
29686.67,52390.49,8064,20.48647,446.674,30.022533416748,-0.5021019,148.1104,1,0,1
31912.99,41894.91,8064,21.11151,404.4684,29.4411659240723,-0.780994,143.8885,1,0,1
30141.78,59836.42,8065,10.14357,1438.421,88.1378040313721,-0.5244258,141.3786,3,0,1
31501.22,49768.95,8065,9.602679,792.0309,30.9500541687012,-0.8137842,118.2203,1,64,1
32221.65,60303.4,8065,1.699107,18591.94,359.507452011108,-0.6717587,117.131,11,0,1
30501.25,58157.39,8066,9.423927,755.9631,29.781192779541,-0.7057472,114.3461,1,0,1
34541.93,50489.74,8066,6.120896,1800.582,63.8515892028809,-0.6095247,119.507,2,244,1
37309.95,50783.73,8066,9.139557,906.2761,35.1497650146484,-0.6540851,120.0036,1,321,1
28737,49700.89,8067,6.716949,1344.175,61.0103721618652,-0.6219617,108.4302,2,0,1
30108.26,48311.51,8067,15.05829,519.8151,55.8467693328857,-0.6488251,118.196,2,0,1
31350.28,54202.02,8067,7.163316,1703.456,61.9125652313232,-0.5429081,128.7029,2,127,1
31395.32,59984.5,8067,8.030228,945.1689,32.519474029541,-0.4512709,112.6859,1,0,1
36058.24,44887.41,8067,14.40991,465.2116,28.5470523834229,-0.4558406,120.606,1,0,1
37017.97,53347.52,8067,18.28767,206.418,30.5061092376709,-0.5261431,89.07641,1,0,1
30818.83,55005.31,8068,12.0213,840.4786,32.6021423339844,-0.6770086,142.482,1,117,1
37609.09,47423.21,8068,15.02814,362.5629,58.8877964019775,-0.6841797,91.63549,2,207,1
26638.6,46911.46,8069,14.7584,395.8542,28.4585838317871,-0.6680788,112.2951,1,0,1
28254.04,48609.69,8069,3.827442,4309.561,103.307319641113,-0.7755466,121.1605,3,0,1
31382.49,48711.57,8069,4.706391,3150.351,67.8034858703613,-0.7517587,128.1652,2,63,1
32797.97,49959.61,8069,23.9362,89.54124,28.9344959259033,-0.6918708,63.5,1,89,1
26453.55,42235.63,8070,21.73478,260.0309,25.0281410217285,-0.6994675,119.5541,1,0,1
27953.44,56390.21,8070,8.868861,808.2113,37.1094627380371,-0.8833781,109.0733,1,0,1
32696.91,41319.95,8070,8.231788,949.6275,26.5311756134033,-0.7034802,119.0305,1,0,1
33388.11,56152.05,8070,8.825624,1861.476,113.547208786011,-0.610445,137.275,4,346,1
33536.7,50299.77,8070,24.60518,325.8923,28.1340274810791,-0.4772301,142.884,1,220,1
34042.03,52204.43,8070,12.48808,484.2095,28.4978733062744,-0.7439404,111.25,1,230,1
27018.57,55114.34,8071,13.4186,705.5403,30.1854667663574,-0.6588904,142.1527,1,0,1
29007.31,42946.04,8071,9.191811,1080.42,56.8506546020508,-0.5450128,121.3164,2,0,1
30150.15,50313.89,8071,4.085518,2761.637,62.6924343109131,-0.5389279,109.2155,2,33,1
31412.21,48777.9,8071,2.936779,6460.406,103.364442825317,-0.6739194,121.7508,3,63,1
33734.94,51638.05,8071,19.78372,327.1766,30.7425212860107,-0.7751244,121.8627,1,224,1
34024.23,46792.5,8071,1.956135,12888.02,211.978427886963,-0.6024739,115.2545,6,178,1
35895.68,49873.17,8071,24.98024,158.7116,26.4873332977295,-0.6910022,98.32099,1,0,1
36596.19,58082.26,8071,4.286006,3993.833,177.461545944214,-0.5496783,116.3847,6,434,1
29591.65,42541.25,8072,15.24592,510.7101,61.320499420166,-0.8013697,113.5641,2,0,1
31217.63,56509.65,8072,23.38346,308.1784,27.6446514129639,-0.474618,134.7122,1,0,1
37789.05,46824.62,8072,24.78792,290.5675,26.5486030578613,-0.6795827,136.7108,1,0,1
38624.55,56230.8,8072,5.649828,2109.995,61.2575855255127,-0.7284109,123.5303,2,0,1
29680.21,57238.95,8073,13.74796,520.1287,30.4725189208984,-0.556381,122.4629,1,0,1
35646.63,57056.41,8073,19.86218,189.6397,27.0332012176514,-0.5928267,92.45839,1,411,1
37649.9,55428.45,8073,24.70199,228.1761,26.0955085754395,-0.3985039,120.075,1,454,1
30086.49,54842.31,8074,5.450332,2589.261,72.5832824707031,-0.8237566,127.0716,2,0,1
31951.17,44559.93,8074,7.362042,1595.393,35.6188545227051,-0.600631,138.0822,1,0,1
32315.29,54052.09,8074,5.903652,2318.516,93.9447040557861,-0.7564114,123.128,3,144,1
35658.39,45374.9,8074,24.17299,192.3266,30.2260398864746,-0.5988152,104.2302,1,0,1
35862.77,49903.73,8074,12.88955,373.7575,29.1974029541016,-0.5444811,97.91882,1,0,1
26981.36,55690.88,8075,18.19859,106.4252,27.3048706054688,-0.726582,63.5,1,0,1
30240.93,44969.28,8075,21.8759,368.2343,24.1133270263672,-0.5750611,145.9963,1,0,1
32820.11,40485.19,8075,9.641233,1240.78,53.5738830566406,-0.594601,137.2498,2,0,1
32848.72,52464.68,8075,6.043892,2034.982,67.9891586303711,-0.5214322,122.224,2,0,1
35357.51,55858.7,8075,14.66603,360.4079,28.9381217956543,-0.6884952,105.6671,1,401,1
38534.81,54430.1,8075,4.398697,3329.288,65.530029296875,-0.7952255,125.7914,2,0,1
29721.72,57316.58,8076,12.77326,684.0258,55.4609031677246,-0.5746669,122.8523,2,0,1
30367.22,48104.44,8076,23.47192,195.2993,28.5654220581055,-0.6462663,104.3696,1,2,1
30586.33,42836.07,8076,10.10927,854.358,30.1121883392334,-0.5867429,128.6692,1,0,1
31000.03,48220.85,8076,8.630259,952.907,64.8953857421875,-0.7189462,110.699,2,54,1
31378.34,59992.67,8076,13.93112,366.3682,27.7877082824707,-0.6150794,103.6403,1,0,1
35016.33,60202.85,8076,16.57659,375.8003,29.0902233123779,-0.4525035,117.9068,1,0,1
24569.99,52576.8,8077,13.03064,787.3467,31.0422458648682,-0.8677758,146.8196,1,0,1
28149.16,45762.91,8077,18.1312,377.5732,27.0960559844971,-0.6267081,127.538,1,0,1
33540.79,47911.61,8077,10.87763,785.1695,28.7751560211182,-0.7427607,130.755,1,174,1
29670.95,57282.86,8078,17.40171,320.3719,29.3498039245605,-0.6769519,111.4677,1,0,1
32841.47,49972.32,8078,22.74356,222.5078,27.2192420959473,-0.47829,110.9881,1,89,1
31335.98,54216.8,8079,4.078022,5234.695,164.686189651489,-0.6805629,133.807,5,127,1
33499.37,44057.58,8079,7.011514,1781.676,71.742919921875,-0.6820506,133.3564,2,0,1
34498.34,50530.21,8079,4.400767,3159.703,94.168342590332,-0.5006743,117.2176,3,244,1
25179.69,46185.02,8080,15.2729,585.9681,26.5151805877686,-0.8827276,144.22,1,0,1
25631.6,44900.49,8080,8.445825,1139.834,28.6576805114746,-0.8165498,132.4171,1,0,1
28325.05,42877.72,8080,20.23371,330.2366,24.5006103515625,-0.7342595,130.3716,1,0,1
28840.27,50397.13,8080,20.78697,214.8249,28.5989456176758,-0.6320314,101.3764,1,0,1
35350.86,55853.73,8080,8.388062,917.3141,35.8222007751465,-0.8297691,112.8591,1,401,1
35469.61,56513.38,8080,5.181659,2770.754,95.2866992950439,-0.8622518,124.0239,3,404,1
37018.28,53335.34,8080,21.24345,155.7459,31.8310070037842,-0.7797741,83.17351,1,0,1
24534.62,44582.09,8081,15.03761,435.3137,26.2985134124756,-0.5299842,121.7663,1,0,1
25178.54,46268.56,8081,21.75383,307.4084,27.325288772583,-0.5046382,128.6505,1,0,1
26494.32,42283.14,8081,4.446307,3053.545,81.9718685150146,-0.6079436,117.9501,3,0,1
28661.75,44439.44,8081,4.652951,2500.991,59.7836933135986,-0.6780946,113.4865,2,0,1
30300.23,50881.75,8081,3.281843,4849.434,101.206939697266,-0.6905879,114.7787,3,34,1
31014.17,48224.09,8081,9.508475,892.2372,29.1019802093506,-0.7051119,126.5975,1,54,1
36342.38,49234.68,8081,15.08088,509.3901,56.383695602417,-0.6783575,111.9115,2,289,1
38242.15,46493.61,8081,10.39244,978.4265,54.543664932251,-0.4784347,128.1899,2,0,1
29002.63,42925.15,8082,6.789626,1605.654,59.0543346405029,-0.7636796,120.0745,2,0,1
30461.48,56037.22,8082,13.1367,259.0782,30.945650100708,-0.6754959,78.88522,1,108,1
32447.96,48412.14,8082,3.768277,3986.442,97.6743831634521,-0.5157691,117.7208,3,79,1
33973.64,55840.11,8082,8.707857,928.8856,25.812744140625,-0.587948,123.3934,1,359,1
37983.74,54940.36,8082,22.3754,247.5457,31.2454223632813,-0.5670461,113.0672,1,463,1
23805.74,49176.56,8083,23.61026,195.8913,28.0017604827881,-0.4045037,105.3712,1,0,1
28838.18,40400.85,8083,23.95515,301.8233,28.9736747741699,-0.6497488,133.9477,1,0,1
32241.2,60320.17,8083,12.42137,505.5071,29.3805885314941,-0.6516934,112.8303,1,0,1
34937.23,45133.67,8083,14.67169,488.7008,29.9925327301025,-0.8576236,124.2748,1,0,1
36209.38,50691.09,8083,23.03978,229.2837,29.6702861785889,-0.5195717,111.8578,1,286,1
38742.28,53396.92,8083,5.837812,1580.673,34.186351776123,-0.6850839,115.0706,1,541,1
25643.03,43051.52,8084,6.770949,1390.269,29.879861831665,-0.4385908,123.2829,1,0,1
29664.95,57244.18,8084,15.33258,373.8327,29.4097957611084,-0.3560146,111.0123,1,0,1
30283.84,50845.16,8084,15.67215,318.5173,29.4692573547363,-0.5117177,102.934,1,34,1
30730.22,49363.62,8084,19.89844,169.33,32.606330871582,-0.6713244,82.81687,1,45,1
34038.84,52178.91,8084,9.839725,841.6179,31.01220703125,-0.7847146,124.4429,1,230,1
36588.65,58087.87,8084,7.470952,1470.239,59.4977798461914,-0.4429238,130.4933,2,434,1
38144.75,46558.55,8084,17.61457,221.1002,27.9647178649902,-0.6636412,91.70658,1,0,1
23843.35,49132.25,8085,12.06556,395.575,28.0264701843262,-0.5530332,97.07966,1,0,1
26656.01,46927.35,8085,7.190706,1477.425,61.8643245697021,-0.7492582,119.0099,2,0,1
30449.2,56021.46,8085,17.38623,399.4485,28.6181907653809,-0.5946058,126.3709,1,108,1
36084.62,44918.18,8085,23.0596,165.4573,26.2191104888916,-0.6301357,95.57817,1,0,1
39312.63,48520.54,8085,5.191652,4210.884,160.554504394531,-0.6949757,143.3471,5,0,1
30591.65,48914.93,8087,20.29889,316.7872,28.5789985656738,-0.7966781,123.7124,1,42,1
33567.24,47865.43,8087,24.5027,321.7668,27.927095413208,-0.612094,141.7576,1,174,1
32928.51,46639.54,8088,8.14987,1230.795,57.3904304504395,-0.5426198,119.6162,2,15,1
37205.01,48779.17,8088,10.85096,521.4863,33.2590103149414,-0.8028365,101.5959,1,0,1
30445.54,56026.26,8089,4.404161,3591.369,94.1008358001709,-0.8213433,124.953,3,108,1
31877.13,41918.5,8089,8.09282,1578.612,60.9114532470703,-0.714606,134.9404,2,0,1
25822.62,44542.73,8090,8.56557,943.8236,30.1233520507813,-0.7317334,119.9103,1,0,1
32441.69,48424.01,8090,8.987877,853.2972,32.5686073303223,-0.3937519,116.189,1,79,1
33380.79,41533.57,8090,14.17926,552.4064,27.5824108123779,-0.5954307,131.7565,1,0,1
33493.56,44047.67,8090,3.292202,9401.767,218.493246078491,-0.7769007,146.9879,6,0,1
35033.1,60239.5,8090,22.75051,356.513,28.4557762145996,-0.5499282,142.2063,1,0,1
36134.99,50020.09,8090,8.057398,1698.204,57.1377601623535,-0.7037252,141.0404,2,284,1
38182.41,46568.3,8090,23.10769,188.4704,28.1782646179199,-0.6968377,101.3625,1,0,1
23908.53,49581.53,8091,5.999311,1927.202,87.8728790283203,-0.6184002,113.7466,3,0,1
28597.12,44411.28,8091,11.28252,629.4495,30.6352596282959,-0.666438,117.7716,1,0,1
34042.17,52191.65,8091,7.878879,1294.6,61.8880729675293,-0.678642,119.6815,2,230,1
34846.57,54388.5,8091,21.54713,271.8283,29.6875286102295,-0.7072289,117.4181,1,379,1
35612.89,54396.15,8091,14.94485,419.8768,29.2080955505371,-0.6136674,116.4576,1,407,1
37081.15,51779.3,8091,5.537446,2282.869,127.63830947876,-0.7109763,112.2044,4,313,1
28306.51,43561.61,8092,13.52081,431.6072,30.5163345336914,-0.6280832,109.1896,1,0,1
28653.03,44439.31,8092,4.030796,3072.451,69.5240840911865,-0.8480956,111.4076,2,0,1
30299.6,50877.99,8092,6.812102,1473.399,59.9441432952881,-0.4923365,114.6018,2,34,1
32626.17,52665.9,8092,12.25029,546.4662,32.4144020080566,-0.8901764,114.4738,1,84,1
33344.04,54662.43,8092,17.55652,319.3208,30.5930480957031,-0.5816556,110.9002,1,344,1
34950.41,45119.84,8092,24.62452,204.2023,28.6127643585205,-0.7616046,110.4619,1,0,1
37090.39,51771.72,8092,16.35897,497.5055,27.090087890625,-0.5050948,137.9419,1,313,1
37879.47,53485.79,8092,3.22239,5416.586,128.864311218262,-0.5871398,116.2996,4,0,1
38189.84,47038.99,8092,3.672154,4348.478,123.594980239868,-0.7335847,116.2218,4,497,1
27442.35,45581.8,8093,19.2753,418.07,29.0025882720947,-0.3950261,138.4231,1,0,1
30632.03,43758.38,8093,3.903138,4243.053,74.9582366943359,-0.7399094,127.4245,2,0,1
31752.51,52313.77,8093,17.53184,325.7924,29.0385265350342,-0.5057483,113.3705,1,67,1
32812.68,54652.02,8093,24.92984,153.7639,29.1781616210938,-0.5529498,94.30979,1,157,1
34776.89,55995.25,8093,20.81754,245.8893,28.599609375,-0.615196,109.489,1,0,1
36643.48,50058.22,8093,6.514218,1528.185,60.272970199585,-0.5359899,115.0113,2,0,1
37424.66,56435.34,8093,10.24035,658.4599,29.6718864440918,-0.6068395,112.96,1,0,1
26457.67,47456.43,8094,9.079559,1032.799,35.4477882385254,-0.5786809,128.0827,1,0,1
29739.43,57302.78,8094,19.76653,276.4075,28.7824726104736,-0.5992212,112.6005,1,0,1
31714.82,52321.42,8094,4.448819,3137.41,66.6597557067871,-0.6145508,122.251,2,0,1
32236.82,60303.82,8094,11.2148,586.8268,53.1765251159668,-0.4793503,104.23,2,0,1
25917.45,51817.57,8095,3.385707,4524.41,97.9976768493652,-0.7846654,113.3989,3,0,1
31688.69,53995.95,8095,10.63135,556.9984,31.603328704834,-0.6717844,104.6222,1,134,1
34448.96,53017.43,8095,3.54656,4932.39,131.098384857178,-0.6737403,118.3335,4,243,1
35876.77,52965.38,8096,17.08014,371.2253,28.863842010498,-0.4663889,119.7503,1,277,1
36596.43,58102.54,8096,6.371588,1536.401,60.1986522674561,-0.7002833,117.9474,2,434,1
28130.62,45741.78,8097,6.574341,1666.712,33.1623764038086,-0.7168987,130.892,1,0,1
28599.4,44429.77,8097,16.87141,337.2319,27.4123935699463,-0.7225919,113.8086,1,0,1
35464.34,56503.27,8097,13.69554,550.7143,33.5690231323242,-0.6013619,123.6472,1,404,1
36644.09,50059.7,8097,3.109563,6762.316,137.412986755371,-0.7991025,126.1871,4,0,1
